"","name","type","count","clay","wall","grass","indoor","lights","proshop","latitude","longitude"
"12020","Normandy Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.36532,-74.11458
"12021","Foster Park","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.74227,-87.65869
"12022","The Club at Hickory Hollow","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.0541,-86.64105
"12023","Colony House Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.86424,-86.37581
"12024","Carlton Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.90724,-86.20729
"12025","River Terrace","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.99505,-84.30753
"12026","The Parks at Durham Lake","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.56627,-84.60971
"12027","Somerset At Deerfield","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.31605,-84.31552
"12028","Westchester Key","Homeowners Community",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,35.97573,-80.03394
"12029","Half Moon Bay Marina","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.1956,-73.88766
"12030","Normal High School","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,35.22054,-97.45818
"12031","Cedar Crest","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.96785,-94.66041
"12032","McDermott Sports Complex","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.11942,-117.4987
"12033","Woodland Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.90965,-117.2136
"12034","New Baden Village Park","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.53382,-89.68691
"12035","Smoketree I","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7904,-117.9119
"12036","Valley Circle Estates","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.18436,-118.6562
"12037","Coventry Tempe","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.34621,-111.9315
"12038","Santiago Hills Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.71769,-117.7598
"12039","Hillview Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.44015,-122.1944
"12040","Beach Cove Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.55275,-122.2607
"12041","Olympian Hills","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.01416,-122.2847
"12042","Park Place Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.85008,-121.9912
"12043","Harbortown","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.56109,-122.2884
"12044","Hearthwood","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.91563,-96.73926
"12045","Villas at Omega","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.14824,-80.24722
"12046","Jones High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.67522,-95.34173
"12047","Country Club Towers","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.94135,-80.3118
"12048","Woodberry Forest Recreation Center","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.80526,-76.92637
"12049","Sea Oats","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.88473,-80.05979
"12050","Oak Springs","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.78768,-81.53144
"12051","Confederate Hills Recreation Center","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.55824,-77.32819
"12052","Nothnagle Memorial Field","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.24364,-73.15659
"12053","The Corniche","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.35264,-80.07076
"12054","Georgetown Condo","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.87423,-86.40927
"12055","Delaware Valley Regional High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.56367,-75.00625
"12056","Hidden Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.88046,-96.97263
"12057","Martin's Landing - Lake Pavilion Recreation Area","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.00522,-84.31412
"12058","Tamarac Apartments","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.65699,-104.8971
"12059","Maidstone Landing on the Beach","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.9876,-72.60901
"12060","Paladin Club Condominiums","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.75607,-75.51294
"12061","Highland Park","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.69408,-97.42592
"12062","West Street School","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.07944,-72.05095
"12063","Riverdale Grade School","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45.43961,-122.6559
"12064","The Commons At White Marsh","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.34571,-76.442
"12065","Crystal Point","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.89371,-76.15868
"12066","Farmwood Gardens","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.13117,-80.07621
"12067","Sharon Chase Homeowners Association","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,35.22931,-80.74488
"12068","Orchard Trace Condominiums","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,35.28216,-80.76942
"12069","Estates of Willow Creek","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.6435,-84.12862
"12070","Carson Farms Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.29767,-83.10551
"12071","Frostwood Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.75561,-90.33328
"12072","Kenneth Hall Park (Jones Park)","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.62304,-90.12029
"12073","San Remo Villas","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.65869,-117.6876
"12074","Almondridge Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.00066,-121.7626
"12075","Stoneridge Lake Estates","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.0317,-80.36397
"12076","Sartartia Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.5851,-95.67275
"12077","Ravensway","Homeowners Community",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.96386,-95.62482
"12078","Atascocita Trails","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.99692,-95.18459
"12079","Arylawn Park","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.00471,-77.11811
"12080","Ocean Grove","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.21164,-81.38119
"12081","Pine Ridge Club Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.7829,-81.29589
"12082","Chanhassen Recreation Center","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,44.8603,-93.57641
"12083","Gallatin Municipal Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.40351,-86.44106
"12084","Cecil Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.31762,-80.22121
"12085","Sunrise Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.64525,-104.7589
"12086","Hodgson Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.67101,-105.1037
"12087","Countryside Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.77989,-87.875
"12088","MVF/Whetstone Community Center","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.17045,-77.19749
"12089","Fairfield At St. James","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.87406,-73.13583
"12090","Covered Bridge II Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.32748,-74.30882
"12091","Country Woods","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.03909,-84.4522
"12092","Calamar","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.17538,-84.24496
"12093","River Press Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.36263,-71.11493
"12094","Somerset","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7065,-84.14295
"12095","Drakes Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.30708,-71.32407
"12096","Hazelwood Homeowner Association","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.30254,-122.7916
"12097","Pascack Hills High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.04987,-74.04644
"12098","Municipal Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.09807,-89.80538
"12099","Woodside Development","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.78025,-74.48535
"12100","Stratford Green","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.73193,-73.45725
"12101","Moore Traditional High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.14171,-85.63995
"12102","Chaffey College","Public",8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34.14742,-117.5688
"12103","Preserve at Research Park Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.72044,-90.70518
"12104","Poinsettia Recreation Center","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.08819,-118.349
"12105","Oxford Park","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.65414,-112.1087
"12106","Stonehedge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.71883,-121.2953
"12107","Broadmoor Place","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.86022,-96.99006
"12108","Winchester Country","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.91262,-95.57424
"12109","By The Sea","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.26138,-94.83864
"12110","Imperial Oaks","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.13484,-95.42318
"12111","Copeland Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.04895,-82.44088
"12112","Lago Del Rey","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.44778,-80.10212
"12113","Village Oaks","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.0646,-82.35788
"12114","Portside at the Beaches","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.29513,-81.45166
"12115","Belmont Recreation Center","Public",8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,37.61926,-77.46153
"12116","Lewis Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.86953,-93.36638
"12117","Raritan Valley Community College","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.61351,-74.68757
"12118","Florey Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.08509,-88.02015
"12119","Sunnyside Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.94128,-88.06287
"12120","Forest Oak Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.87056,-86.37163
"12121","Somerset Mews","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.44691,-74.53173
"12122","The Village Shires","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.2043,-74.95109
"12123","Woodlawn Commons","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.97611,-84.41808
"12124","The Meadows","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.96077,-84.40717
"12125","Towsers Branch Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.03379,-76.69645
"12126","Garden Gate Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.59508,-71.95651
"12127","The Townes at Jones Run","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.16923,-76.54469
"12128","Burnett's Mill","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.77052,-76.57875
"12129","Palmetto Place","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.05835,-80.99303
"12130","Lake Johnson Mews","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.76332,-78.71181
"12131","Wilbur & Theresa Faiss Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.06253,-115.2994
"12132","Rancho Simi Community Park","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.26502,-118.7621
"12133","North Harrison High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.32395,-86.14706
"12134","Mathews Park","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.10831,-73.41572
"12135","Miami Lakes Educational Center","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25.9144,-80.29394
"12136","Seagate Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.05366,-117.2529
"12137","Tenaya Middle School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.82308,-119.8147
"12138","Century Village East - Richmond","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.30812,-80.13037
"12139","Athens Cain Center","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,32.18707,-95.8491
"12140","McKenney Hills Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.02002,-77.05458
"12141","Ramapo High School","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.99636,-74.19264
"12142","Sherwood High School","Public",8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.14685,-77.01846
"12143","Clairmont on the Green","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.91384,-82.76327
"12144","Los Altos Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.30384,-97.79483
"12145","Hoffman Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.72822,-104.8423
"12146","Memorial Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.94555,-73.9842
"12147","West Seneca West Senior High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.83163,-78.77088
"12148","Legion Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.98814,-87.70918
"12149","Massapequa High School Main","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.6721,-73.45196
"12150","Cow Meadow Park and Preserve","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,40.63694,-73.57076
"12151","Franklin Community High School","Public",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.48615,-86.06136
"12152","Maine East High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.039,-87.85645
"12153","Riverfront Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.60779,-87.59491
"12154","Dunmoore Swin And Tennis","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.03798,-84.24716
"12155","Legends of Dunwoody","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.96556,-84.35235
"12156","The Mansards Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.55253,-87.41491
"12157","Rydal Green","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.09792,-75.09261
"12158","Legacy Pointe","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.48783,-82.00647
"12159","Bear Creek Elementary School","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.26733,-76.48081
"12160","Jamie Welch Memorial Field","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.31675,-71.61834
"12161","Tuscany Gardens","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.30948,-76.76488
"12162","Seven Oaks","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.10624,-76.72125
"12163","Messinger St Field","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.1477,-71.14739
"12164","Emerald Point","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.85208,-76.0385
"12165","The University of North Carolina at Greensboro","Public",12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.07032,-79.81198
"12166","Royal Ambassador Condominiums","Homeowners Community",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.20251,-85.68939
"12167","Tibbetts Brook Park","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.92626,-73.8791
"12168","Overpeck County Park","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,40.86966,-73.99222
"12169","Ideal Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.8566,-85.67109
"12170","Wayland Union High School","Public",6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.66951,-85.63224
"12171","Bell Gardens Veterans Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.96666,-118.147
"12172","North Babylon High School","Public",7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.72689,-73.32405
"12173","Sunrise Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.03143,-121.6045
"12174","Desert Highlands","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.72445,-111.8765
"12175","Veterans Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.25933,-80.23938
"12176","Chelsea Ridge","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.01751,-84.19604
"12177","South Pinecrest Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.77397,-81.27269
"12178","Robertsville Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.34407,-74.29246
"12179","Riverside Park","Public",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.81195,-73.96533
"12180","Autumn Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.77719,-73.04893
"12181","Johnsburg Junior High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.38594,-88.2409
"12182","The Harbour at Blue Point","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.75035,-73.02516
"12183","Hampshire Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.07617,-84.56507
"12184","Lakeside at Town Center","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.9966,-84.54306
"12185","Meadowcreek High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.92428,-84.14908
"12186","Silver Creek Ranch","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.77486,-84.63247
"12187","The Retreat at Peachtree City","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.43926,-84.58597
"12188","Cherokee Woods East","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.80992,-84.09205
"12189","Sturbridge Square Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.46674,-81.94525
"12190","Louisburg High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.10986,-78.30252
"12191","Saugatuck High School","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,42.65835,-86.19905
"12192","Johnstown Community Center","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.15298,-82.69026
"12193","The Waterford","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,34.13634,-84.79927
"12194","Bradford Pointe","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.88455,-94.7148
"12195","Portofino Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.50861,-117.1356
"12196","Lancaster Estates Mobile Home Park","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.70967,-118.0879
"12197","Emerald Bay","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.55559,-117.8054
"12198","Alhambra High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.0027,-122.1367
"12199","Las Brisas Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.77852,-80.36061
"12200","The Plaza","Homeowners Community",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.80202,-117.2363
"12201","Picadilly Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.80469,-119.8326
"12202","Colleyville Heritage High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.88841,-97.10432
"12203","The Columns at Sweetwater Creek","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.76891,-84.63619
"12204","The Village of Senterra Lakes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.04922,-95.50697
"12205","Fairmount Heights Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.90416,-76.91587
"12206","Huntington North Recreation","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.009,-76.78807
"12207","Longwood","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.83676,-80.12349
"12208","Boot Ranch","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.07519,-82.70927
"12209","Ramsey Central Park","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45.26366,-93.46968
"12210","Cokato Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.07435,-94.19404
"12211","Joseph C. Wilson Magnet High School Foundation Academy","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.14478,-77.6331
"12212","Greece Olympia High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.22069,-77.67148
"12213","Westgate Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,43.13243,-77.69354
"12214","Arapahoe Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.57521,-104.9515
"12215","Hinkley High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.73485,-104.807
"12216","University of Illinois at Chicago - Flames Tennis Facility","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.86358,-87.64844
"12217","Golf Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0518,-87.798
"12218","North Willow Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.91328,-86.19383
"12219","F.D. Whalen Junior High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.86202,-73.86523
"12220","Sutton Village Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.10496,-74.13575
"12221","Graue Mill Country Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.82312,-87.92238
"12222","Cambridge Downs","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.86366,-83.95768
"12223","Glencoe Hills","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.25775,-83.67326
"12224","Archmere Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.42571,-81.71312
"12225","Lynn Shore Drive","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.45692,-70.93779
"12226","Miami University","Public",12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.51444,-84.73192
"12227","Pierce Playground","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.7664,-71.13306
"12228","Charles Brown Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.22978,-76.5496
"12229","The Gates at Quail Hollow","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.12289,-80.85709
"12230","Bexley at Brier Creek","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.91199,-78.78571
"12231","Memorial Field","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.80443,-80.9427
"12232","Alder Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.11641,-117.4169
"12233","Willow Pointe Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.7208,-122.6708
"12234","North Orchard Park","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.37345,-122.0039
"12235","Rocklin Manor","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.78772,-121.2029
"12236","Morse High School","Public",8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32.69918,-117.0484
"12237","R. W. Emerson Junior High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.55252,-121.7756
"12238","Walter L. Wilkinson Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.78994,-96.61285
"12239","Harvey's Racquet Club","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.82547,-96.82555
"12240","Fairways of Ridgeview","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.10366,-96.73876
"12241","Century Village at Pembroke","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.00312,-80.319
"12242","Orbiter Park","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32.89892,-96.76146
"12243","Morgan West Oaks","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.73906,-95.61544
